dog_id,dog_name,trial_number,touched_target,frame_index,time_sec,local_frame_index,human_r,target_1_r,target_2_r,target_3_r,target_4_r,human_theta,target_1_theta,target_2_theta,target_3_theta,target_4_theta,human_phi,target_1_phi,target_2_phi,target_3_phi,target_4_phi,bbox_x,bbox_y,bbox_w,bbox_h,confidence,dog_dir,nose_x,nose_y,nose_conf,nose_x_m,nose_y_m,nose_z_m,right_eye_x,right_eye_y,right_eye_conf,right_eye_x_m,right_eye_y_m,right_eye_z_m,right_ear_base_x,right_ear_base_y,right_ear_base_conf,right_ear_base_x_m,right_ear_base_y_m,right_ear_base_z_m,right_ear_tip_x,right_ear_tip_y,right_ear_tip_conf,right_ear_tip_x_m,right_ear_tip_y_m,right_ear_tip_z_m,left_eye_x,left_eye_y,left_eye_conf,left_eye_x_m,left_eye_y_m,left_eye_z_m,left_ear_base_x,left_ear_base_y,left_ear_base_conf,left_ear_base_x_m,left_ear_base_y_m,left_ear_base_z_m,left_ear_tip_x,left_ear_tip_y,left_ear_tip_conf,left_ear_tip_x_m,left_ear_tip_y_m,left_ear_tip_z_m,throat_x,throat_y,throat_conf,throat_x_m,throat_y_m,throat_z_m,neck_x,neck_y,neck_conf,neck_x_m,neck_y_m,neck_z_m,withers_x,withers_y,withers_conf,withers_x_m,withers_y_m,withers_z_m,tail_base_x,tail_base_y,tail_base_conf,tail_base_x_m,tail_base_y_m,tail_base_z_m,tail_tip_x,tail_tip_y,tail_tip_conf,tail_tip_x_m,tail_tip_y_m,tail_tip_z_m,head_orientation_x,head_orientation_y,torso_orientation_x,torso_orientation_y,head_orientation_x_m,head_orientation_y_m,head_orientation_z_m,torso_orientation_x_m,torso_orientation_y_m,torso_orientation_z_m,trace3d_x,trace3d_y,trace3d_z
BDL262,Louie,1,0,313,1.833,55,2.025148786189612,2.290456744627747,1.7704091629743854,1.1167878282950836,0.5650436319181458,1.5268347797552804,2.0435814928820064,1.7651940966959527,1.460435133940262,0.8308013368731076,-0.3110108257717685,0.1883718419989122,0.1554035940753505,0.1463428478280796,0.1852567265215705,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5302786698182262,-0.6032742903856437,0.3154199999999995,0.3167473628076758,-0.3329534418143699,-0.0340333333333334,-0.9416634388529932,0.329882749290277,2.343
BDL262,Louie,1,0,314,1.867,56,1.851051715675647,2.05276538151576,1.5609334001464874,0.966850165238322,0.59387391556669,1.43423343053614,2.0138386141128475,1.685724137748192,1.270497244908413,0.41275455590349,-0.3324925285796229,0.2187396794492397,0.1877612762455273,0.198844921071855,0.4213968976171099,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5246045988534931,-0.6064958633907511,0.3351999999999995,0.3265434848226316,-0.330439017933704,-0.0891111111111112,-0.8122640092679834,0.3489668500053995,2.229
BDL262,Louie,1,0,315,1.9,57,1.8334608988979668,2.0165966350418034,1.5360347200196716,0.960755216604042,0.6264527563888023,1.4097485844134687,1.9993455092502528,1.6601056960608749,1.2223923675046493,0.3613350473964897,-0.3323540892792139,0.2257324608179881,0.195728336044977,0.2125970848604373,0.4967239382108023,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5189305278887599,-0.6097174363958584,0.3549799999999996,0.3363396068375874,-0.3279245940530381,-0.1441888888888889,-0.9709948548728062,0.4189480891047327,2.676
BDL262,Louie,1,0,316,1.933,58,1.8227362640600224,2.0350486310753646,1.5460778770989336,0.9599218316146108,0.6082521655012829,1.4232296491544203,2.009272049893971,1.6764206827328345,1.250751669600085,0.4010008403998445,-0.3176348400088107,0.2399631792015167,0.2129336557870583,0.2414911235290802,0.5941361899492553,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5132564569240268,-0.6129390094009657,0.3747599999999995,0.3461357288525432,-0.3254101701723721,-0.1992666666666667,-0.9551738646208092,0.3543157698379433,2.599
BDL262,Louie,1,0,317,1.967,59,1.803012478465066,1.9884999980465667,1.5145900214031756,0.95369193627855,0.6514552463484148,1.3912430997529994,1.9903383296192765,1.642825263505484,1.1882476164825966,0.3407470659490801,-0.3197639877417241,0.2466202393036833,0.2204590216416703,0.2552015198761919,0.688613732998763,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5075823859592936,-0.616160582406073,0.3945399999999995,0.355931850867499,-0.3228957462917062,-0.2543444444444445,-0.8419789626188048,0.3123268290491451,2.291
BDL262,Louie,1,4,318,2.0,60,1.823405549653477,2.1983644689470565,1.634127375158792,0.948835974388012,0.3985987488036063,1.5751837356559626,2.115970862872981,1.8427822755026395,1.5433908999674373,0.7777473653329023,-0.2969072586665829,0.251373515598893,0.2271904459206166,0.2640456997379282,0.6201486548098486,287.97322380542755,175.54570066183803,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.165045315145918,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.0785093531012535,-0.0,-0.0,0.0,428.421875,243.765625,0.2459861636161804,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.2171788662672042,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.0188346996594703,2.85,411.296875,265.171875,0.4280711114406585,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991908,-0.0194489663819469,2.896,454.109375,427.859375,0.2841783463954925,-0.8741414126388973,0.3198396557794631,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5019083149945605,-0.6193821554111802,0.4143199999999996,0.3657279728824547,-0.3203813224110403,-0.3094222222222222,-1.0026848509984978,0.3542185508252332,2.458
BDL262,Louie,1,0,289,2.067,62,1.6357368513261632,2.3274970875663104,1.78043828216093,1.182442002484149,0.8367421095789984,1.579355265183696,2.085611983151513,1.8234130228459329,1.5538813713815465,1.232117819501054,0.0516316139906497,0.5654452430487604,0.5993049880005483,0.821242204360506,1.4213613672252674,499.9468276798725,161.10672774724662,261.7288521975279,325.49337631091475,0.7848349809646606,"[-0.20300045060530655, -0.9791786440961845]",692.796875,205.953125,0.475004494190216,0.0,-0.0,0.0,714.671875,189.546875,0.6272771954536438,0.0,-0.0,0.0,742.015625,211.421875,0.0754393935203552,0.0,-0.0,0.0,714.671875,255.171875,0.214035227894783,0.0,-0.0,0.0,725.609375,309.859375,0.7424260377883911,0.5018789925583679,-0.2957660144526352,3.837,824.046875,375.484375,0.6698477864265442,0.0,0.0,0.0,742.015625,233.296875,0.6269435882568359,0.0,-0.0,0.0,616.234375,408.296875,0.8345778584480286,-0.0,0.0,0.0,665.453125,260.640625,0.5719878077507019,0.1616971026927013,-0.6661768218164639,4.335,758.421875,320.796875,0.5026026964187622,0.6855661169145629,-0.2264949792465265,3.771,692.796875,370.015625,0.869272768497467,0.3349211443515732,0.0693725267720805,4.197,687.328125,490.328125,0.3986360430717468,0.0,0.0,0.0,-65.625,-114.84375,65.625,-49.21875,-0.4905601730650941,-0.625825301421395,0.4538799999999996,0.3533719658681392,-0.2967684407013697,-0.411,-1.160315943215767,0.302759274239621,2.444
BDL262,Louie,1,0,290,2.1,63,1.63739654165665,2.329057090165569,1.7808491337417052,1.180878762821912,0.8321795105223058,1.58178960918187,2.087206990059824,1.8256738764375144,1.5572466804676488,1.2352809180263424,0.0492884991331313,0.5634034342312049,0.5969161041884049,0.817956349995089,1.418370964598577,533.5864204317331,192.05327995028347,249.5305027589202,318.3390648644417,0.9998233914375304,"[-0.9957406740559502, 0.09219821056073614]",663.6328125,254.5859375,0.4859296083450317,0.1484670275857594,-0.7024543155266907,4.307,702.5078125,254.5859375,0.5481818914413452,0.0,-0.0,0.0,741.3828125,269.1640625,0.1484571099281311,0.0,-0.0,0.0,692.7890625,317.7578125,0.0623677037656307,0.3147636083662295,-0.2556025716242018,3.945,760.8203125,293.4609375,0.1904712319374084,0.7274528952771763,-0.4022982282827942,3.921,794.8359375,405.2265625,0.4867409169673919,0.9256959051101789,0.2769445290869184,3.883,741.3828125,356.6328125,0.220463365316391,0.0,-0.0,0.0,600.4609375,448.9609375,0.7747106552124023,-0.0,0.0,0.0,683.0703125,337.1953125,0.3566566109657287,0.2501913604818258,-0.1336162199738065,3.868,780.2578125,351.7734375,0.2758841812610626,0.0,-0.0,0.0,678.2109375,390.6484375,0.6854944825172424,0.2249190125332551,0.1914825716128043,3.937,683.0703125,482.9765625,0.7302882075309753,0.0,0.0,0.0,-116.625,-97.1875,102.046875,-38.875,-0.484886102100361,-0.6290468744265023,0.4736599999999996,0.3456144738624579,-0.2801608893073048,-0.3502499999999999,-1.2191863102201677,0.318120219413808,2.568
BDL262,Louie,1,4,291,2.133,64,1.8751458097357003,2.299940048901655,1.7134997419376894,0.9988706639546358,0.3599297353679484,1.63750727970458,2.1490184990065666,1.901260481146255,1.6620257072290383,1.0883141282777833,-0.2910382407836827,0.2433698756073836,0.2183729992564885,0.2479591981359423,0.5225427358213013,550.1918003037572,207.41912654740736,243.90932486578825,314.7465893169865,0.9997863173484802,"[-0.996865392576337, 0.07911630099812199]",664.0625,254.5859375,0.5042386651039124,0.1506758319422883,-0.6993554922169607,4.288,703.0625,254.5859375,0.555477499961853,0.0,-0.0,0.0,742.0625,274.0234375,0.1802172511816024,0.0,-0.0,0.0,693.3125,317.7578125,0.0612755417823791,0.3186179419567117,-0.2561209038353536,3.953,771.3125,293.4609375,0.1714392900466919,0.0,-0.0,0.0,795.6875,405.2265625,0.6410789489746094,0.9289175387022924,0.2763739506082433,3.875,742.0625,356.6328125,0.2471738457679748,0.0,-0.0,0.0,600.6875,448.9609375,0.7720864415168762,-0.0,0.0,0.0,683.5625,337.1953125,0.3807265758514404,0.2531503637713831,-0.1336162199738065,3.868,781.0625,351.7734375,0.2774592936038971,0.0,-0.0,0.0,673.8125,385.7890625,0.6557420492172241,0.201222907067065,0.1643402374807892,4.001,683.5625,482.9765625,0.6818574070930481,0.0,0.0,0.0,-117.0,-97.1875,107.25,-34.015625,-0.4792120311356278,-0.6322684474316097,0.4934399999999995,0.3378569818567766,-0.26355333791324,-0.2894999999999998,-1.513409249541515,0.2992948908017107,2.724
BDL262,Louie,1,4,292,2.167,65,1.8614461103381748,2.2767004093362244,1.6945303620581045,0.9854643883932996,0.3639114477157888,1.624543874104138,2.1425813491778944,1.889526728819439,1.637819996633065,1.0150224273199653,-0.2920762736820797,0.2457529088909446,0.2210288041636348,0.2526529992754625,0.5469804521953607,549.5845781303942,230.52546598366465,251.22645198367536,323.9149358938448,0.9980820417404176,"[-0.9972269926097787, -0.07441992482162527]",670.6953125,287.8203125,0.2923663258552551,0.1978813793752459,-0.4849421694187422,4.354,707.1171875,303.4296875,0.2029374837875366,0.4176207678112889,-0.35636462857024,4.092,722.7265625,324.2421875,0.0485223084688186,0.4944131636935175,-0.2140993816936137,3.914,660.2890625,319.0390625,0.120813749730587,0.1277516769380744,-0.2740492451084897,4.364,759.1484375,319.0390625,0.1524268686771392,0.6885441274628515,-0.2363706137920154,3.764,779.9609375,360.6640625,0.1480574160814285,0.0,0.0,0.0,727.9296875,345.0546875,0.4307736456394195,0.507921218346691,-0.0843234724772023,3.779,592.6484375,469.9296875,0.7868619561195374,-0.0,0.0,0.0,649.8828125,350.2578125,0.3910402953624725,0.0591324615064115,-0.0641750698264792,4.514,759.1484375,371.0703125,0.2298152893781662,0.0,0.0,0.0,691.5078125,423.1015625,0.4548012316226959,0.3087745846881712,0.3934801365309857,3.969,686.3046875,495.9453125,0.773024320602417,0.0,0.0,0.0,-88.453125,-83.25,67.640625,-52.03125,-0.4735379601708946,-0.6354900204367171,0.5132199999999996,0.3300994898510954,-0.246945786519175,-0.2287499999999998,-1.4439613214237876,0.2855607273104427,2.599
BDL262,Louie,1,4,293,2.2,66,1.8833238867330635,2.236066690099304,1.6730685762711663,0.983060002741846,0.4002327125227437,1.583540098482946,2.114114537426053,1.8462207413459364,1.5606238322978518,0.8371121824604533,-0.3145378757431938,0.2203660190042715,0.1908383380861339,0.2032149889360209,0.3913684557427517,549.7633889187127,242.51779890980103,254.2303829742596,327.8544406031724,0.9978553652763368,"[-0.996129850025381, -0.08789381029635715]",665.5703125,288.6171875,0.228380873799324,0.1617745198001448,-0.4753577246127429,4.316,706.9453125,304.1328125,0.1968974024057388,0.4165276254131868,-0.3518873149219568,4.092,722.4609375,324.8203125,0.0472289659082889,0.4927972499619589,-0.210578171701667,3.914,660.3984375,319.6484375,0.1171671748161315,0.1284935527484632,-0.2699109759997508,4.364,758.6640625,319.6484375,0.1364527642726898,0.688443028882002,-0.2337290509402058,3.779,779.3515625,366.1953125,0.1128292381763458,0.0,0.0,0.0,727.6328125,345.5078125,0.336215078830719,0.5061774896226591,-0.0816587973385632,3.779,593.1640625,469.6328125,0.7787909507751465,-0.0,0.0,0.0,650.0546875,350.6796875,0.4106751084327698,0.0603383375535848,-0.0612116396493018,4.514,748.3203125,386.8828125,0.240365594625473,0.0,0.0,0.0,691.4296875,423.0859375,0.509925365447998,0.3082926374098825,0.3933836313834348,3.969,686.2578125,495.4921875,0.7830730080604553,0.0,0.0,0.0,-82.75,-98.265625,56.890625,-36.203125,-0.4678638892061615,-0.6387115934418244,0.5329999999999995,0.322341997845414,-0.2303382351251101,-0.1679999999999997,-1.4308364362585186,0.2571712483303809,2.519
BDL262,Louie,1,4,294,2.233,67,1.8343494723031109,2.145435483593677,1.6024318897968737,0.9420158092849816,0.4471544279223745,1.5298984972813952,2.0859560731224094,1.7948279898823187,1.4548272494515455,0.6080815356467224,-0.3186523410293146,0.2306444090855637,0.2022237576607047,0.2228567021371021,0.4970148085791815,554.5112110609189,254.78456473810363,244.21980574494228,332.6842393445549,0.99826318025589,"[-0.9946184088907778, -0.10360608425945601]",663.3359375,285.484375,0.3401533961296081,0.1461395692118078,-0.4942134090205163,4.297,689.6640625,301.328125,0.1740467399358749,0.2938039470893167,-0.3542955247891955,3.921,710.7265625,338.296875,0.0740158855915069,0.4499438593349016,-0.1371958138020073,4.179,694.9296875,369.984375,0.2807821929454803,0.3473380487828941,0.0688717809463538,4.179,747.5859375,322.453125,0.1706766635179519,0.6405299955337306,-0.2232140656130981,3.883,758.1171875,391.109375,0.1118242740631103,0.0,0.0,0.0,721.2578125,338.296875,0.4844779670238495,0.4777878601712361,-0.1264604629732788,3.852,594.8828125,470.328125,0.885979950428009,-0.0,0.0,0.0,658.0703125,343.578125,0.3175380229949951,0.1144583257599014,-0.1090779094160581,4.432,726.5234375,417.515625,0.2768186926841736,0.5175112246799143,0.3540050249800567,3.914,679.1328125,433.359375,0.706028401851654,0.2324341358072241,0.4568357658981978,3.969,684.3984375,496.734375,0.7460387349128723,0.0,0.0,0.0,-63.1875,-132.03125,47.390625,-15.84375,-0.3713716554681064,-0.8482184340005731,0.3829999999999995,0.2841400905927921,-0.1046723565025127,-0.0709999999999997,-1.4791179356955864,0.2658491189568527,2.604
BDL262,Louie,1,4,295,2.267,68,1.7660861757581263,1.9851730955354323,1.436587716815454,0.7862407413601062,0.4072218272331412,1.511874965873612,2.1151192378757497,1.8004319402558753,1.3943636431634678,0.2353063582346437,-0.432247246321437,0.1551603391763201,0.1070389135639712,0.0548679916987061,-0.4647437950614638,556.6001489874907,261.23198878995026,239.90628959122117,334.0346092963009,0.9970008730888368,"[-0.9943889131791123, -0.10578605459352258]",663.4140625,286.3203125,0.4903669655323028,0.1466613448366017,-0.4886237088144395,4.297,689.5859375,302.0234375,0.1882226020097732,0.292205686695564,-0.3487138351455877,3.906,710.5234375,338.6640625,0.0728663653135299,0.4486244967857659,-0.1348079496616786,4.179,689.5859375,370.0703125,0.2859098613262176,0.3153218047674865,0.0700287531133059,4.215,747.1640625,322.9609375,0.1699820756912231,0.6379838713410837,-0.2201456079769018,3.883,757.6328125,391.0078125,0.1058339625597,0.0,0.0,0.0,720.9921875,338.6640625,0.450088232755661,0.4818842223056195,-0.1257433328023985,3.898,595.3671875,469.5234375,0.8579375743865967,-0.0,0.0,0.0,658.1796875,343.8984375,0.2990203201770782,0.1152117615050075,-0.1068687706692979,4.432,726.2265625,417.1796875,0.2875584959983825,0.5157052034505252,0.3519589164712228,3.914,679.1171875,438.1171875,0.6872701048851013,0.0,0.0,0.0,689.5859375,500.9296875,0.7735468149185181,0.0,0.0,0.0,-62.8125,-130.859375,47.109375,-20.9375,-0.3687025475949879,-0.841719752837011,0.3930000000000002,0.2896711959448725,-0.1468785296668083,-0.126285714285714,-1.5120804763312383,0.2666658597216971,2.612
BDL262,Louie,1,4,296,2.3,69,1.7563742739903645,1.9643719574265168,1.4212704553992708,0.7803192734915493,0.4277740940806148,1.4981396900587851,2.107562197209892,1.7859948143215687,1.3623229575189928,0.1970019379542521,-0.4330433463009149,0.1581764224973643,0.1103495065871404,0.0601708400578435,-0.4857701541270075,547.1348218081985,237.076413096147,260.34276271553244,335.03582881807233,0.999801218509674,"[-0.973417168333576, -0.2290393337255473]",643.875,278.625,0.456354558467865,0.0,-0.0,0.0,680.625,278.625,0.1814943104982376,0.0,-0.0,0.0,670.125,257.625,0.0916702598333358,0.1919274885791382,-0.6820855899251174,4.307,685.875,299.625,0.0980593413114547,0.2680886066871095,-0.3611530381202665,3.883,759.375,320.625,0.4176479279994964,0.6885866188746746,-0.2266589615579433,3.757,780.375,441.375,0.5096689462661743,0.0,0.0,0.0,717.375,325.875,0.2663747668266296,0.476961426534801,-0.2108308260196822,4.042,601.875,441.375,0.8597155213356018,-0.0,0.0,0.0,659.625,331.125,0.6081652641296387,0.1232474309464279,-0.1919735744518335,4.364,769.875,352.125,0.4964112937450409,0.0,-0.0,0.0,680.625,425.625,0.2315199524164199,0.2465707436964697,0.4174139978168035,4.05,685.875,493.875,0.5607463717460632,0.0,0.0,0.0,-126.0,-73.5,89.25,-73.5,-0.3504210319000753,-0.824302003680114,0.3944222222222224,0.2952023012969529,-0.1890847028311038,-0.1815714285714284,-1.560128975387706,0.2751395451569577,2.695
BDL262,Louie,1,4,297,2.333,70,1.614020918649234,1.820552555865707,1.2689883976399274,0.6456124537206203,0.4638577872196396,1.468388263077412,2.130762362034361,1.7819783259683686,1.257459766743103,0.1721674672750905,-0.4603346803051731,0.1876339472729958,0.1412913482983847,0.1105039941548762,-2.92253613222081,542.3608679353492,224.66822668967507,270.50820386753185,335.77308713852835,0.9997532963752748,"[-0.973417168333576, -0.2290393337255473]",643.875,288.3515625,0.3789288997650146,0.0,-0.0,0.0,675.375,277.8203125,0.1189255863428115,0.0,-0.0,0.0,680.625,251.4921875,0.0592202544212341,0.0,-0.0,0.0,685.875,298.8828125,0.1025478914380073,0.2680886066871095,-0.365637706973169,3.883,759.375,319.9453125,0.4440804421901703,0.6898695856918486,-0.2310624173263698,3.764,780.375,441.0546875,0.6143714785575867,0.0,0.0,0.0,712.125,325.2109375,0.2880884408950805,0.4458461964042926,-0.215912019063505,4.059,601.875,441.0546875,0.8397648334503174,-0.0,0.0,0.0,659.625,330.4765625,0.5661492943763733,0.1229650124520502,-0.1959271238272062,4.354,769.875,362.0703125,0.4771868288516998,0.0,0.0,0.0,680.625,425.2578125,0.2417692393064499,0.2465707436964697,0.4150998437683874,4.05,685.875,493.7109375,0.4997794032096863,0.0,0.0,0.0,-126.0,-73.71875,89.25,-63.1875,-0.3321395162051627,-0.8068842545232171,0.3958444444444446,0.3007334066490333,-0.2312908759953993,-0.2368571428571428,-1.3673829399133082,0.254558299352079,2.532
BDL262,Louie,1,0,298,2.367,71,1.7974097640270243,1.969603506250784,1.487983139674279,0.9194876874879024,0.6201386847182301,1.4014115956744582,2.00523016084812,1.6569252542122963,1.1955427824673344,0.2857064061188363,-0.34847475424485,0.2235189084606212,0.1920986441985615,0.207243904488521,0.547840687424414,584.1096637040027,200.24190448253285,222.4668094532972,338.12239867180324,0.9999891519546508,"[-0.7340994395864077, -0.6790419816174271]",646.59375,199.90625,0.8326269388198853,0.0,-0.0,0.0,689.09375,199.90625,0.4984921216964721,0.0,-0.0,0.0,747.53125,237.09375,0.2311309874057769,0.0,-0.0,0.0,678.46875,242.40625,0.1348877102136612,0.0,-0.0,0.0,774.09375,311.46875,0.5719543695449829,0.724851484209252,-0.2622169639094432,3.516,784.71875,391.15625,0.615306556224823,0.0,0.0,0.0,736.90625,258.34375,0.6265431642532349,0.0,-0.0,0.0,646.59375,375.21875,0.8125616312026978,0.0357288841650068,0.1101515546370414,4.473,667.84375,295.53125,0.6754536628723145,0.1801835648115647,-0.4365729316882521,4.393,758.15625,348.65625,0.5315145254135132,0.0,-0.0,0.0,683.78125,375.21875,0.4889415204524994,0.2579522059841939,0.0965580696918934,3.921,689.09375,492.09375,0.6516938805580139,0.0,0.0,0.0,-111.5625,-148.75,74.375,-26.5625,-0.31385800051025,-0.7894665053663202,0.3972666666666669,0.3062645120011137,-0.2734970491596948,-0.2921428571428571,-1.3447012323792011,0.2464609735825251,2.49
BDL262,Louie,1,0,299,2.4,72,1.802881011595426,1.970950616282089,1.492286721926527,0.9268520289579084,0.6286456819025502,1.3977090161875605,2.000722779053303,1.6516328938588438,1.189969442561277,0.2894201981352183,-0.3470534220161722,0.2234183567194278,0.1920819881007642,0.207128058049749,0.5381093113346477,605.056937564892,188.0492664502508,198.324560732508,339.357433466761,0.9999898672103882,"[-0.7340994395864077, -0.6790419816174271]",646.59375,199.90625,0.813858151435852,0.0,-0.0,0.0,683.78125,199.90625,0.4799891412258148,0.0,-0.0,0.0,747.53125,242.40625,0.2279311269521713,0.0,-0.0,0.0,678.46875,242.40625,0.1368246972560882,0.0,-0.0,0.0,774.09375,311.46875,0.5762748122215271,0.724851484209252,-0.2622169639094432,3.516,784.71875,391.15625,0.5990963578224182,0.0,0.0,0.0,736.90625,258.34375,0.6343840956687927,0.0,-0.0,0.0,646.59375,375.21875,0.8138282895088196,0.0357288841650068,0.1101515546370414,4.473,667.84375,295.53125,0.6563619375228882,0.1801835648115647,-0.4365729316882521,4.393,758.15625,348.65625,0.5328153967857361,0.0,-0.0,0.0,683.78125,375.21875,0.5077162981033325,0.2579522059841939,0.0965580696918934,3.921,689.09375,492.09375,0.6638796329498291,0.0,0.0,0.0,-111.5625,-148.75,74.375,-26.5625,-0.2955764848153374,-0.7720487562094233,0.3986888888888891,0.3117956173531941,-0.3157032223239904,-0.3474285714285715,-1.3467381543055732,0.2190910255948213,2.516
