frame_index,time_sec,local_frame_index,human_r,target_1_r,target_2_r,target_3_r,target_4_r,human_theta,target_1_theta,target_2_theta,target_3_theta,target_4_theta,human_phi,target_1_phi,target_2_phi,target_3_phi,target_4_phi,bbox_x,bbox_y,bbox_w,bbox_h,confidence,dog_dir,nose_x,nose_y,nose_conf,nose_x_m,nose_y_m,nose_z_m,right_eye_x,right_eye_y,right_eye_conf,right_eye_x_m,right_eye_y_m,right_eye_z_m,right_ear_base_x,right_ear_base_y,right_ear_base_conf,right_ear_base_x_m,right_ear_base_y_m,right_ear_base_z_m,right_ear_tip_x,right_ear_tip_y,right_ear_tip_conf,right_ear_tip_x_m,right_ear_tip_y_m,right_ear_tip_z_m,left_eye_x,left_eye_y,left_eye_conf,left_eye_x_m,left_eye_y_m,left_eye_z_m,left_ear_base_x,left_ear_base_y,left_ear_base_conf,left_ear_base_x_m,left_ear_base_y_m,left_ear_base_z_m,left_ear_tip_x,left_ear_tip_y,left_ear_tip_conf,left_ear_tip_x_m,left_ear_tip_y_m,left_ear_tip_z_m,throat_x,throat_y,throat_conf,throat_x_m,throat_y_m,throat_z_m,neck_x,neck_y,neck_conf,neck_x_m,neck_y_m,neck_z_m,withers_x,withers_y,withers_conf,withers_x_m,withers_y_m,withers_z_m,tail_base_x,tail_base_y,tail_base_conf,tail_base_x_m,tail_base_y_m,tail_base_z_m,tail_tip_x,tail_tip_y,tail_tip_conf,tail_tip_x_m,tail_tip_y_m,tail_tip_z_m,head_orientation_x,head_orientation_y,torso_orientation_x,torso_orientation_y,head_orientation_x_m,head_orientation_y_m,head_orientation_z_m,torso_orientation_x_m,torso_orientation_y_m,torso_orientation_z_m,trace3d_x,trace3d_y,trace3d_z
311,1.767,53,1.9516086043359184,2.180330335170222,1.6774920495365915,1.053383842288981,0.5818286602609352,1.4784334515917166,2.0226468482011493,1.7209884857360753,1.3662174716419617,0.6245345078981589,-0.319216782006804,0.20075860876214693,0.1684976414490154,0.1667086970789306,0.25601866709678767,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5416268117476926,-0.596831144375429,0.27585999999999955,0.29715511877776424,-0.3379822895757018,0.07612222222222204,-0.8626247221862787,0.35657928163091784,2.529
312,1.8,54,1.9823428229764426,2.2127585521241095,1.7106980156887295,1.083567591854052,0.594710170450526,1.4839210674294032,2.0195551727118106,1.7227809625378083,1.379519350853454,0.6757916914616069,-0.3143714119048057,0.19706014147616097,0.1647524391334276,0.16080989631574602,0.23145369421135686,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5359527407829594,-0.6000527173805363,0.29563999999999957,0.30695124079272,-0.33546786569503584,0.021044444444444282,-0.9724105076345197,0.35091041190477124,2.394
313,1.833,55,2.025148786189612,2.290456744627747,1.7704091629743854,1.1167878282950836,0.5650436319181458,1.5268347797552804,2.0435814928820064,1.7651940966959527,1.4604351339402621,0.8308013368731076,-0.3110108257717685,0.18837184199891222,0.15540359407535057,0.1463428478280796,0.18525672652157052,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5302786698182262,-0.6032742903856437,0.31541999999999953,0.3167473628076758,-0.3329534418143699,-0.03403333333333347,-0.9416634388529931,0.329882749290277,2.343
314,1.867,56,1.851051715675647,2.05276538151576,1.5609334001464874,0.966850165238322,0.59387391556669,1.43423343053614,2.0138386141128475,1.685724137748192,1.270497244908413,0.41275455590349,-0.33249252857962297,0.21873967944923978,0.18776127624552735,0.19884492107185509,0.4213968976171099,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5246045988534931,-0.6064958633907511,0.33519999999999955,0.3265434848226316,-0.330439017933704,-0.08911111111111122,-0.8122640092679834,0.34896685000539956,2.229
315,1.9,57,1.8334608988979668,2.0165966350418034,1.5360347200196716,0.960755216604042,0.6264527563888023,1.4097485844134687,1.9993455092502526,1.6601056960608749,1.2223923675046493,0.36133504739648975,-0.33235408927921395,0.22573246081798815,0.19572833604497702,0.21259708486043738,0.49672393821080235,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5189305278887599,-0.6097174363958584,0.3549799999999996,0.33633960683758746,-0.3279245940530381,-0.14418888888888898,-0.9709948548728062,0.41894808910473275,2.676
316,1.933,58,1.8227362640600226,2.0350486310753646,1.5460778770989336,0.9599218316146108,0.6082521655012829,1.4232296491544203,2.009272049893971,1.6764206827328343,1.2507516696000853,0.4010008403998445,-0.3176348400088107,0.23996317920151672,0.2129336557870583,0.2414911235290802,0.5941361899492553,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5132564569240268,-0.6129390094009657,0.37475999999999954,0.34613572885254323,-0.32541017017237217,-0.19926666666666676,-0.9551738646208092,0.35431576983794333,2.599
317,1.967,59,1.803012478465066,1.9884999980465667,1.5145900214031756,0.9536919362785501,0.6514552463484148,1.3912430997529994,1.9903383296192763,1.642825263505484,1.1882476164825966,0.3407470659490801,-0.3197639877417241,0.24662023930368338,0.2204590216416703,0.25520151987619194,0.688613732998763,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5075823859592936,-0.616160582406073,0.39453999999999956,0.355931850867499,-0.32289574629170625,-0.25434444444444454,-0.8419789626188048,0.3123268290491451,2.291
318,2.0,60,1.8234055496534767,2.1983644689470565,1.6341273751587921,0.9488359743880121,0.3985987488036063,1.5751837356559626,2.115970862872981,1.8427822755026393,1.5433908999674373,0.7777473653329023,-0.2969072586665829,0.25137351559889304,0.2271904459206166,0.26404569973792824,0.6201486548098486,287.97322380542755,175.54570066183805,256.24988144636154,260.365595087409,0.8000335097312927,"[-0.8087360843031886, -0.5881716976750462]",415.578125,192.390625,0.7885599136352539,-1.5738673415527362,-1.1650453151459181,4.483,432.703125,192.390625,0.5578809380531311,-0.0,-0.0,0.0,432.703125,192.390625,0.07850935310125351,-0.0,-0.0,0.0,428.421875,243.765625,0.24598616361618042,-0.0,-0.0,0.0,514.046875,286.578125,0.4906187951564789,-1.0416213506651402,-0.596018816938512,5.26,526.890625,359.359375,0.7496768832206726,-0.0,-0.0,0.0,424.140625,256.609375,0.21717886626720428,-0.0,-0.0,0.0,342.796875,363.640625,0.8863592147827148,-1.3229608747968455,0.018834699659470364,2.85,411.296875,265.171875,0.42807111144065857,-1.7210333915301774,-0.70540198672207,4.811,496.921875,303.703125,0.7520272731781006,-0.0,-0.0,0.0,424.140625,355.078125,0.441729336977005,-0.9781705780991907,-0.019448966381946924,2.896,454.109375,427.859375,0.28417834639549255,-0.8741414126388973,0.31983965577946316,3.002,-81.34375,-111.3125,72.78125,-51.375,-0.5019083149945605,-0.6193821554111802,0.4143199999999996,0.36572797288245473,-0.3203813224110403,-0.30942222222222227,-1.0026848509984978,0.35421855082523324,2.458
288,2.033,61,2.8435473161273532,3.5496911142176133,2.857100972964143,2.0783664730159117,1.404399912095856,2.0744991348595434,2.354001421264233,2.253939878956596,2.2705318641954775,2.4486471502696934,-0.25411290354139787,0.1496130229053135,0.11848866864385083,0.09760949098878806,0.07804979146244424,431.4658599495888,168.27180510386825,257.498292773962,301.1032992526889,0.8291674852371216,"[-0.2995381059616237, -0.9540843375073941]",695.984375,163.671875,0.48002779483795166,0.0,-0.0,0.0,717.359375,190.390625,0.5023915767669678,0.0,-0.0,0.0,717.359375,195.734375,0.11156255751848221,0.0,-0.0,0.0,717.359375,254.515625,0.21161027252674103,0.0,-0.0,0.0,728.046875,307.953125,0.6681382060050964,0.5056485876988239,-0.30074415674868044,3.757,824.234375,372.078125,0.6444360017776489,0.0,0.0,0.0,738.734375,233.140625,0.6754642724990845,0.0,-0.0,0.0,615.828125,409.484375,0.7201300263404846,-0.0,0.0,0.0,663.921875,238.484375,0.5570449829101562,0.151065577509127,-0.8139468014690272,4.326,760.109375,318.640625,0.5730810165405273,0.6902930282558896,-0.23737261719246788,3.743,690.640625,372.078125,0.866188645362854,0.0,0.0,0.0,690.640625,489.640625,0.4258447587490082,0.0,0.0,0.0,-64.125,-154.96875,69.46875,-53.4375,-0.4962342440298273,-0.6226037284162876,0.4340999999999996,0.3755240948974105,-0.3178668985303743,-0.36450000000000005,-0.9508781072731889,0.33228941058539696,2.331
289,2.067,62,1.6357368513261632,2.3274970875663104,1.78043828216093,1.1824420024841493,0.8367421095789984,1.579355265183696,2.085611983151513,1.8234130228459327,1.5538813713815465,1.232117819501054,0.0516316139906497,0.5654452430487604,0.5993049880005483,0.821242204360506,1.4213613672252674,499.9468276798725,161.10672774724662,261.7288521975279,325.49337631091475,0.7848349809646606,"[-0.20300045060530655, -0.9791786440961845]",692.796875,205.953125,0.47500449419021606,0.0,-0.0,0.0,714.671875,189.546875,0.6272771954536438,0.0,-0.0,0.0,742.015625,211.421875,0.07543939352035522,0.0,-0.0,0.0,714.671875,255.171875,0.21403522789478302,0.0,-0.0,0.0,725.609375,309.859375,0.7424260377883911,0.5018789925583679,-0.2957660144526352,3.837,824.046875,375.484375,0.6698477864265442,0.0,0.0,0.0,742.015625,233.296875,0.6269435882568359,0.0,-0.0,0.0,616.234375,408.296875,0.8345778584480286,-0.0,0.0,0.0,665.453125,260.640625,0.5719878077507019,0.16169710269270132,-0.6661768218164639,4.335,758.421875,320.796875,0.5026026964187622,0.6855661169145629,-0.22649497924652653,3.771,692.796875,370.015625,0.869272768497467,0.3349211443515732,0.06937252677208051,4.197,687.328125,490.328125,0.3986360430717468,0.0,0.0,0.0,-65.625,-114.84375,65.625,-49.21875,-0.49056017306509414,-0.625825301421395,0.4538799999999996,0.3533719658681392,-0.2967684407013697,-0.41100000000000003,-1.160315943215767,0.30275927423962107,2.444
290,2.1,63,1.63739654165665,2.329057090165569,1.7808491337417052,1.180878762821912,0.8321795105223058,1.58178960918187,2.087206990059824,1.8256738764375142,1.5572466804676488,1.2352809180263424,0.049288499133131304,0.5634034342312049,0.5969161041884049,0.817956349995089,1.418370964598577,533.5864204317331,192.05327995028347,249.5305027589202,318.33906486444175,0.9998233914375305,"[-0.9957406740559502, 0.09219821056073614]",663.6328125,254.5859375,0.48592960834503174,0.1484670275857594,-0.7024543155266907,4.307,702.5078125,254.5859375,0.5481818914413452,0.0,-0.0,0.0,741.3828125,269.1640625,0.1484571099281311,0.0,-0.0,0.0,692.7890625,317.7578125,0.06236770376563072,0.3147636083662295,-0.25560257162420186,3.945,760.8203125,293.4609375,0.19047123193740845,0.7274528952771763,-0.40229822828279427,3.921,794.8359375,405.2265625,0.48674091696739197,0.9256959051101787,0.2769445290869184,3.883,741.3828125,356.6328125,0.220463365316391,0.0,-0.0,0.0,600.4609375,448.9609375,0.7747106552124023,-0.0,0.0,0.0,683.0703125,337.1953125,0.35665661096572876,0.25019136048182583,-0.13361621997380657,3.868,780.2578125,351.7734375,0.2758841812610626,0.0,-0.0,0.0,678.2109375,390.6484375,0.6854944825172424,0.2249190125332551,0.1914825716128043,3.937,683.0703125,482.9765625,0.7302882075309753,0.0,0.0,0.0,-116.625,-97.1875,102.046875,-38.875,-0.484886102100361,-0.6290468744265023,0.4736599999999996,0.3456144738624579,-0.2801608893073048,-0.35024999999999995,-1.2191863102201677,0.318120219413808,2.568
291,2.133,64,1.8751458097357003,2.299940048901655,1.7134997419376894,0.9988706639546358,0.3599297353679484,1.63750727970458,2.1490184990065666,1.901260481146255,1.6620257072290385,1.0883141282777833,-0.29103824078368273,0.24336987560738366,0.2183729992564885,0.2479591981359423,0.5225427358213013,550.1918003037572,207.41912654740736,243.90932486578822,314.7465893169865,0.9997863173484802,"[-0.996865392576337, 0.07911630099812199]",664.0625,254.5859375,0.5042386651039124,0.15067583194228837,-0.6993554922169607,4.288,703.0625,254.5859375,0.555477499961853,0.0,-0.0,0.0,742.0625,274.0234375,0.18021725118160248,0.0,-0.0,0.0,693.3125,317.7578125,0.06127554178237915,0.3186179419567117,-0.2561209038353536,3.953,771.3125,293.4609375,0.1714392900466919,0.0,-0.0,0.0,795.6875,405.2265625,0.6410789489746094,0.9289175387022925,0.2763739506082433,3.875,742.0625,356.6328125,0.24717384576797485,0.0,-0.0,0.0,600.6875,448.9609375,0.7720864415168762,-0.0,0.0,0.0,683.5625,337.1953125,0.38072657585144043,0.25315036377138317,-0.13361621997380657,3.868,781.0625,351.7734375,0.2774592936038971,0.0,-0.0,0.0,673.8125,385.7890625,0.6557420492172241,0.20122290706706503,0.16434023748078924,4.001,683.5625,482.9765625,0.6818574070930481,0.0,0.0,0.0,-117.0,-97.1875,107.25,-34.015625,-0.4792120311356278,-0.6322684474316097,0.49343999999999955,0.33785698185677665,-0.26355333791324,-0.28949999999999987,-1.513409249541515,0.2992948908017107,2.724
292,2.167,65,1.8614461103381748,2.2767004093362244,1.6945303620581045,0.9854643883932996,0.3639114477157888,1.624543874104138,2.1425813491778944,1.889526728819439,1.6378199966330653,1.0150224273199653,-0.2920762736820797,0.24575290889094467,0.22102880416363482,0.2526529992754625,0.5469804521953607,549.5845781303942,230.52546598366462,251.22645198367536,323.9149358938448,0.9980820417404175,"[-0.9972269926097787, -0.07441992482162527]",670.6953125,287.8203125,0.2923663258552551,0.19788137937524594,-0.4849421694187422,4.354,707.1171875,303.4296875,0.20293748378753662,0.4176207678112889,-0.35636462857024,4.092,722.7265625,324.2421875,0.048522308468818665,0.4944131636935175,-0.21409938169361378,3.914,660.2890625,319.0390625,0.120813749730587,0.12775167693807443,-0.27404924510848977,4.364,759.1484375,319.0390625,0.15242686867713928,0.6885441274628515,-0.23637061379201543,3.764,779.9609375,360.6640625,0.14805741608142853,0.0,0.0,0.0,727.9296875,345.0546875,0.43077364563941956,0.507921218346691,-0.08432347247720233,3.779,592.6484375,469.9296875,0.7868619561195374,-0.0,0.0,0.0,649.8828125,350.2578125,0.39104029536247253,0.05913246150641159,-0.06417506982647929,4.514,759.1484375,371.0703125,0.2298152893781662,0.0,0.0,0.0,691.5078125,423.1015625,0.4548012316226959,0.30877458468817126,0.39348013653098574,3.969,686.3046875,495.9453125,0.773024320602417,0.0,0.0,0.0,-88.453125,-83.25,67.640625,-52.03125,-0.47353796017089467,-0.6354900204367171,0.5132199999999996,0.3300994898510954,-0.24694578651917506,-0.2287499999999998,-1.4439613214237876,0.28556072731044274,2.599
293,2.2,66,1.8833238867330635,2.236066690099304,1.6730685762711663,0.9830600027418459,0.4002327125227437,1.583540098482946,2.114114537426053,1.8462207413459364,1.5606238322978518,0.8371121824604533,-0.3145378757431938,0.22036601900427158,0.1908383380861339,0.20321498893602094,0.3913684557427517,549.7633889187127,242.51779890980106,254.23038297425956,327.8544406031724,0.9978553652763367,"[-0.996129850025381, -0.08789381029635715]",665.5703125,288.6171875,0.22838087379932404,0.16177451980014487,-0.4753577246127429,4.316,706.9453125,304.1328125,0.19689740240573883,0.41652762541318683,-0.3518873149219568,4.092,722.4609375,324.8203125,0.047228965908288956,0.4927972499619589,-0.21057817170166707,3.914,660.3984375,319.6484375,0.11716717481613159,0.12849355274846327,-0.2699109759997508,4.364,758.6640625,319.6484375,0.13645276427268982,0.688443028882002,-0.23372905094020582,3.779,779.3515625,366.1953125,0.11282923817634583,0.0,0.0,0.0,727.6328125,345.5078125,0.336215078830719,0.5061774896226591,-0.08165879733856328,3.779,593.1640625,469.6328125,0.7787909507751465,-0.0,0.0,0.0,650.0546875,350.6796875,0.4106751084327698,0.0603383375535848,-0.061211639649301874,4.514,748.3203125,386.8828125,0.24036559462547302,0.0,0.0,0.0,691.4296875,423.0859375,0.509925365447998,0.3082926374098825,0.3933836313834348,3.969,686.2578125,495.4921875,0.7830730080604553,0.0,0.0,0.0,-82.75,-98.265625,56.890625,-36.203125,-0.4678638892061615,-0.6387115934418244,0.5329999999999995,0.32234199784541406,-0.23033823512511015,-0.1679999999999997,-1.4308364362585186,0.2571712483303809,2.519
294,2.233,67,1.8343494723031109,2.145435483593677,1.6024318897968737,0.9420158092849817,0.4471544279223745,1.5298984972813952,2.0859560731224094,1.7948279898823187,1.4548272494515455,0.6080815356467224,-0.31865234102931467,0.23064440908556375,0.20222375766070472,0.22285670213710215,0.4970148085791815,554.5112110609189,254.78456473810365,244.21980574494228,332.68423934455495,0.9982631802558899,"[-0.9946184088907778, -0.10360608425945601]",663.3359375,285.484375,0.34015339612960815,0.1461395692118078,-0.49421340902051636,4.297,689.6640625,301.328125,0.17404673993587494,0.2938039470893167,-0.35429552478919557,3.921,710.7265625,338.296875,0.07401588559150696,0.4499438593349016,-0.1371958138020073,4.179,694.9296875,369.984375,0.28078219294548035,0.34733804878289415,0.06887178094635384,4.179,747.5859375,322.453125,0.17067666351795197,0.6405299955337306,-0.22321406561309817,3.883,758.1171875,391.109375,0.11182427406311035,0.0,0.0,0.0,721.2578125,338.296875,0.4844779670238495,0.4777878601712361,-0.1264604629732788,3.852,594.8828125,470.328125,0.885979950428009,-0.0,0.0,0.0,658.0703125,343.578125,0.3175380229949951,0.11445832575990142,-0.10907790941605813,4.432,726.5234375,417.515625,0.2768186926841736,0.5175112246799143,0.3540050249800567,3.914,679.1328125,433.359375,0.706028401851654,0.23243413580722413,0.4568357658981978,3.969,684.3984375,496.734375,0.7460387349128723,0.0,0.0,0.0,-63.1875,-132.03125,47.390625,-15.84375,-0.37137165546810647,-0.8482184340005731,0.38299999999999956,0.2841400905927921,-0.10467235650251278,-0.07099999999999973,-1.4791179356955864,0.2658491189568527,2.604
295,2.267,68,1.7660861757581265,1.9851730955354323,1.436587716815454,0.7862407413601062,0.40722182723314126,1.511874965873612,2.1151192378757497,1.8004319402558753,1.3943636431634678,0.23530635823464371,-0.432247246321437,0.15516033917632016,0.10703891356397126,0.05486799169870614,-0.4647437950614638,556.6001489874907,261.23198878995026,239.90628959122114,334.0346092963009,0.9970008730888367,"[-0.9943889131791123, -0.10578605459352258]",663.4140625,286.3203125,0.49036696553230286,0.1466613448366017,-0.4886237088144395,4.297,689.5859375,302.0234375,0.18822260200977325,0.292205686695564,-0.34871383514558774,3.906,710.5234375,338.6640625,0.07286636531352997,0.44862449678576594,-0.13480794966167864,4.179,689.5859375,370.0703125,0.28590986132621765,0.3153218047674865,0.07002875311330596,4.215,747.1640625,322.9609375,0.16998207569122314,0.6379838713410837,-0.2201456079769018,3.883,757.6328125,391.0078125,0.10583396255970001,0.0,0.0,0.0,720.9921875,338.6640625,0.450088232755661,0.48188422230561956,-0.1257433328023985,3.898,595.3671875,469.5234375,0.8579375743865967,-0.0,0.0,0.0,658.1796875,343.8984375,0.29902032017707825,0.11521176150500757,-0.10686877066929798,4.432,726.2265625,417.1796875,0.28755849599838257,0.5157052034505252,0.3519589164712228,3.914,679.1171875,438.1171875,0.6872701048851013,0.0,0.0,0.0,689.5859375,500.9296875,0.7735468149185181,0.0,0.0,0.0,-62.8125,-130.859375,47.109375,-20.9375,-0.3687025475949879,-0.841719752837011,0.39300000000000024,0.2896711959448725,-0.1468785296668083,-0.12628571428571408,-1.5120804763312385,0.2666658597216971,2.612
296,2.3,69,1.7563742739903643,1.9643719574265168,1.4212704553992708,0.7803192734915493,0.42777409408061484,1.4981396900587851,2.1075621972098917,1.7859948143215687,1.3623229575189928,0.19700193795425214,-0.4330433463009149,0.15817642249736433,0.11034950658714043,0.06017084005784357,-0.4857701541270075,547.1348218081985,237.076413096147,260.34276271553244,335.03582881807233,0.9998012185096741,"[-0.973417168333576, -0.2290393337255473]",643.875,278.625,0.456354558467865,0.0,-0.0,0.0,680.625,278.625,0.1814943104982376,0.0,-0.0,0.0,670.125,257.625,0.09167025983333588,0.1919274885791382,-0.6820855899251174,4.307,685.875,299.625,0.09805934131145477,0.26808860668710954,-0.3611530381202665,3.883,759.375,320.625,0.41764792799949646,0.6885866188746746,-0.2266589615579433,3.757,780.375,441.375,0.5096689462661743,0.0,0.0,0.0,717.375,325.875,0.26637476682662964,0.47696142653480106,-0.2108308260196822,4.042,601.875,441.375,0.8597155213356018,-0.0,0.0,0.0,659.625,331.125,0.6081652641296387,0.12324743094642791,-0.19197357445183352,4.364,769.875,352.125,0.4964112937450409,0.0,-0.0,0.0,680.625,425.625,0.23151995241641998,0.24657074369646975,0.4174139978168035,4.05,685.875,493.875,0.5607463717460632,0.0,0.0,0.0,-126.0,-73.5,89.25,-73.5,-0.3504210319000753,-0.824302003680114,0.39442222222222245,0.2952023012969529,-0.18908470283110382,-0.18157142857142844,-1.560128975387706,0.2751395451569577,2.695
