frame,global_frame,pointing_arm,wrist_location,eye_to_wrist_ground_intersection,shoulder_to_wrist_ground_intersection,elbow_to_wrist_ground_intersection,nose_to_wrist_ground_intersection,ground_intersection,head_orientation_ground_intersection,eye_to_wrist_vec,eye_to_wrist_dist_to_target_1,eye_to_wrist_dist_to_target_2,eye_to_wrist_dist_to_target_3,eye_to_wrist_dist_to_target_4,shoulder_to_wrist_vec,shoulder_to_wrist_dist_to_target_1,shoulder_to_wrist_dist_to_target_2,shoulder_to_wrist_dist_to_target_3,shoulder_to_wrist_dist_to_target_4,elbow_to_wrist_vec,elbow_to_wrist_dist_to_target_1,elbow_to_wrist_dist_to_target_2,elbow_to_wrist_dist_to_target_3,elbow_to_wrist_dist_to_target_4,nose_to_wrist_vec,nose_to_wrist_dist_to_target_1,nose_to_wrist_dist_to_target_2,nose_to_wrist_dist_to_target_3,nose_to_wrist_dist_to_target_4,head_orientation_dist_to_target_1,head_orientation_dist_to_target_2,head_orientation_dist_to_target_3,head_orientation_dist_to_target_4,head_orientation_vector,head_orientation_origin,landmarks,confidence
37,37,left,"(0.3473327159881592, -0.8068342208862305, 4.085110664367676)","[0.7877734983191363, 0.0, 4.3690233337681725]","[0.8673895385996037, 0.0, 4.020663486976467]","[0.8886468263683629, -1.1102230246251565e-16, 3.7489147508266187]","[0.8282033689221613, 0.0, 4.413890691531216]","[0.7877734983191363, 0.0, 4.3690233337681725]","[1.7645892577683122, 0.0, 2.4117913556218284]","[0.45780601604195326, 0.8386452278905137, 0.29510647809267593]",0.6201097595323097,0.5937910257439397,1.0648317832805427,1.5457078762946825,"[0.5405558024140277, 0.8386370502673133, -0.06698747939328997]",0.3484996356412282,0.6596084700938198,1.1383893755523375,1.5693745655867455,"[0.5265088395487831, 0.7847668132070019, -0.32700075040574506]",0.2652705750740586,0.7882559754525132,1.2264994242119571,1.6019597020790741,"[0.48321647954827684, 0.8107701923935671, 0.33038391156209185]",0.6745144141351619,0.6469190425238286,1.1131574000158455,1.597078251780665,1.773646078598395,2.339505092801251,2.6869349257499637,2.906342254696042,"[0.6559497805751942, 0.4952139266832707, -0.5696429163803329]","[0.062217917293310165, -1.28521728515625, 3.8901724815368652]","[(0.062217917293310165, -1.28521728515625, 3.8901724815368652), (0.061996784061193466, -1.3278595209121704, 3.9010887145996094), (0.06253840029239655, -1.328542947769165, 3.901529312133789), (0.06236495450139046, -1.3290455341339111, 3.901827812194824), (0.039060670882463455, -1.3271136283874512, 3.882159471511841), (0.03961290046572685, -1.328061580657959, 3.8814268112182617), (0.03945403918623924, -1.3295981884002686, 3.882462978363037), (0.03534422442317009, -1.3395838737487793, 4.014105319976807), (-0.06844282895326614, -1.3438048362731934, 3.9193806648254395), (0.0512847937643528, -1.2702202796936035, 3.934321641921997), (0.020487669855356216, -1.2706267833709717, 3.908498764038086), (0.10214066505432129, -1.1872336864471436, 4.115495681762695), (-0.20481301844120026, -1.1950321197509766, 3.995837450027466), (0.21888908743858337, -0.9982807636260986, 4.164883613586426), (-0.2503472864627838, -0.9554823637008667, 4.03090763092041), (0.3473327159881592, -0.8068342208862305, 4.085110664367676), (-0.22641777992248535, -0.7375219464302063, 3.9820914268493652), (0.3813871145248413, -0.7347219586372375, 4.069242477416992), (-0.21957449615001678, -0.6541017889976501, 3.9589486122131348), (0.3710346519947052, -0.7306447625160217, 4.031692028045654), (-0.19353677332401276, -0.6612078547477722, 3.9305002689361572), (0.3452921211719513, -0.7886692881584167, 4.069748878479004), (-0.20874200761318207, -0.7221536636352539, 3.970838785171509), (0.05147184059023857, -0.7558359503746033, 4.311413764953613), (-0.15981371700763702, -0.7575807571411133, 4.281275749206543), (-0.022328145802021027, -0.33449438214302063, 4.341938018798828), (-0.1282549947500229, -0.35881027579307556, 4.334895133972168), (0.003664575517177582, 0.009004592895507812, 4.458263397216797), (-0.10369650274515152, -0.02616560459136963, 4.493696689605713), (0.01064370945096016, 0.05351853370666504, 4.461718559265137), (-0.10290057957172394, 0.01792806386947632, 4.501237869262695), (0.04282603785395622, 0.11307340860366821, 4.349292755126953), (-0.11765742301940918, 0.0951157808303833, 4.386081218719482)]",0.9651917020479838
38,38,left,"(0.3640146851539612, -0.8012656569480896, 4.038349151611328)","[0.8103735051310337, 0.0, 4.32102061039118]","[0.9038694978987626, 0.0, 3.985846673910397]","[0.9198445131244286, 0.0, 3.731707847688654]","[0.8510169870346256, 0.0, 4.365493381998473]","[0.8103735051310337, 0.0, 4.32102061039118]","[1.8677671595175394, 0.0, 2.3529699892002323]","[0.46506662095393103, 0.8348483213178597, 0.2945187913652441]",0.5807572830278648,0.6017693176177535,1.0796973200634612,1.5553784741766656,"[0.5579387690259598, 0.8281063051515772, -0.05426119595069315]",0.35251302602611584,0.7035208003901051,1.1796799477488515,1.6046937435677349,"[0.5437299022320082, 0.7838228094110108, -0.29996599284885783]",0.29803042218701775,0.8236408198857313,1.2617215311686396,1.6351330272775333,"[0.49039252044331444, 0.8068435889071566, 0.3294216127285409]",0.6362857592150235,0.6524404732158686,1.1264304888339831,1.6057721042080075,1.8854447129237002,2.451840571875244,2.8034050686334693,3.0250147339534683,"[0.6747816999209878, 0.4821375645672744, -0.5587602583263053]","[0.07052402198314667, -1.2841463088989258, 3.8411965370178223]","[(0.07052402198314667, -1.2841463088989258, 3.8411965370178223), (0.07077595591545105, -1.3262770175933838, 3.852353572845459), (0.0711706131696701, -1.3269546031951904, 3.852895975112915), (0.07107019424438477, -1.327452540397644, 3.853135824203491), (0.048235099762678146, -1.3257150650024414, 3.833590030670166), (0.048704978078603745, -1.3266841173171997, 3.8328323364257812), (0.04855037108063698, -1.328200101852417, 3.8339295387268066), (0.042357731610536575, -1.337638258934021, 3.9641621112823486), (-0.06034513935446739, -1.3420848846435547, 3.868644952774048), (0.057542722672224045, -1.2688087224960327, 3.8845956325531006), (0.02731633558869362, -1.2694132328033447, 3.8585221767425537), (0.10530959069728851, -1.1852420568466187, 4.063508987426758), (-0.2034660428762436, -1.1926729679107666, 3.946866273880005), (0.22884850203990936, -0.9961166977882385, 4.112917900085449), (-0.24585522711277008, -0.9525778293609619, 3.9879543781280518), (0.3640146851539612, -0.8012656569480896, 4.038349151611328), (-0.22991813719272614, -0.7294286489486694, 3.941481828689575), (0.40344157814979553, -0.7279350757598877, 4.0257697105407715), (-0.22328758239746094, -0.6460973024368286, 3.919814348220825), (0.39551421999931335, -0.7223716378211975, 3.9865195751190186), (-0.19698333740234375, -0.6501256227493286, 3.8881726264953613), (0.3636048138141632, -0.7822970747947693, 4.02305793762207), (-0.2123604565858841, -0.7125527858734131, 3.92911696434021), (0.04534883424639702, -0.753905177116394, 4.257967948913574), (-0.1657625138759613, -0.7556853294372559, 4.22768497467041), (-0.015153933316469193, -0.3328041136264801, 4.280084609985352), (-0.12125405669212341, -0.3565128445625305, 4.276360988616943), (0.006063688546419144, 0.018537521362304688, 4.375319480895996), (-0.09643206000328064, -0.01979517936706543, 4.43127965927124), (0.012999352067708969, 0.06356090307235718, 4.376017093658447), (-0.09496535360813141, 0.02490168809890747, 4.437298774719238), (0.05111181363463402, 0.11933404207229614, 4.265869140625), (-0.10089627653360367, 0.103141188621521, 4.319267272949219)]",0.9659573038419088
39,39,left,"(0.36949193477630615, -0.8051649928092957, 4.06120491027832)","[0.832326831573238, 0.0, 4.3537453738921075]","[0.9230508877415347, 0.0, 4.0100578667667355]","[0.9354079998496001, 0.0, 3.754580481221579]","[0.874721781482781, 1.1102230246251565e-16, 4.400507690167699]","[0.832326831573238, 0.0, 4.3537453738921075]","[1.8495196499062223, 0.0, 2.206456813942056]","[0.4753374832391138, 0.826914962382644, 0.3004428764600948]",0.6188275561424372,0.6313119829969553,1.106116612601613,1.584699666893559,"[0.5657598087311461, 0.8229114349766745, -0.05227436282851645]",0.3824947437374159,0.7158641312227964,1.1949113486488334,1.6245624536133298,"[0.5490010904272932, 0.7810989761687313, -0.2974595638701212]",0.31137130664049534,0.8247600212848228,1.268424845345733,1.6476663016685207,"[0.5005775136028182, 0.7977507519951966, 0.3361783612404562]",0.6774737039312977,0.6856188512607155,1.1559679300804446,1.6379363208418896,1.9866792262406292,2.5510859095025404,2.887637792456257,3.0898526865765614,"[0.6482878741234936, 0.4683594288227267, -0.6003018221672248]","[0.06636020541191101, -1.2882541418075562, 3.8576273918151855]","[(0.06636020541191101, -1.2882541418075562, 3.8576273918151855), (0.06706354022026062, -1.3299287557601929, 3.869706153869629), (0.06745213270187378, -1.3306047916412354, 3.8702969551086426), (0.06735460460186005, -1.3310781717300415, 3.870506525039673), (0.04401174932718277, -1.329944372177124, 3.8521881103515625), (0.044486045837402344, -1.3309166431427002, 3.8513951301574707), (0.04433487355709076, -1.3324207067489624, 3.852570056915283), (0.043953731656074524, -1.3404947519302368, 3.98494029045105), (-0.06428146362304688, -1.3469955921173096, 3.8915629386901855), (0.05383563041687012, -1.2727265357971191, 3.90219783782959), (0.023386895656585693, -1.2738776206970215, 3.877253532409668), (0.10492055118083954, -1.189990520477295, 4.085650444030762), (-0.20662741363048553, -1.196863055229187, 3.9729156494140625), (0.2318117320537567, -1.001051425933838, 4.135802745819092), (-0.24662935733795166, -0.9564914703369141, 4.0189738273620605), (0.36949193477630615, -0.8051649928092957, 4.06120491027832), (-0.23189204931259155, -0.7309595346450806, 3.9672658443450928), (0.4100351631641388, -0.7320137619972229, 4.048330307006836), (-0.2250453233718872, -0.6482033133506775, 3.9446218013763428), (0.4021396040916443, -0.7259126901626587, 4.0089898109436035), (-0.19852343201637268, -0.6516613364219666, 3.9121758937835693), (0.3692707121372223, -0.7860755324363708, 4.045931816101074), (-0.21418027579784393, -0.7138836979866028, 3.9543657302856445), (0.04219302535057068, -0.7587637901306152, 4.280201435089111), (-0.1690661907196045, -0.7606796622276306, 4.25134801864624), (-0.012825265526771545, -0.3376997709274292, 4.29170560836792), (-0.11855754256248474, -0.36082491278648376, 4.29952335357666), (0.008892357349395752, 0.02044069766998291, 4.380373001098633), (-0.09123578667640686, -0.02278846502304077, 4.4544501304626465), (0.015408135950565338, 0.06604361534118652, 4.3802666664123535), (-0.08978897333145142, 0.0221555233001709, 4.4606828689575195), (0.04905910789966583, 0.12168914079666138, 4.265335559844971), (-0.09916345030069351, 0.10059183835983276, 4.34303092956543)]",0.967065767808394
40,40,left,"(0.36949995160102844, -0.8116089701652527, 4.093064785003662)","[0.8364501262210475, 0.0, 4.385765827608379]","[0.9330257282721006, 0.0, 4.0433044598382395]","[0.945591256182513, -1.1102230246251565e-16, 3.7688381746513144]","[0.8796164553602343, 0.0, 4.433181048783059]","[0.8364501262210475, 0.0, 4.385765827608379]","[1.8742784138056021, 0.0, 2.2999227682312795]","[0.4759781147702144, 0.8273004884604883, 0.2983600778469364]",0.6503943918288532,0.6448899604153456,1.1156619675439574,1.597096545967348,"[0.5696114002174691, 0.8203736919646383, -0.05029769651388511]",0.41150609715579056,0.718596772805047,1.2005544878326193,1.636059450929468,"[0.5503549437387083, 0.7753510694587292, -0.3097420781740322]",0.32109599195854327,0.8263425085216863,1.2733451888719431,1.6561436003479642,"[0.5015123817101125, 0.7979195823803455, 0.33437953143908977]",0.7096731599371806,0.7014842872397682,1.1674329820575755,1.6518745580650722,1.9298667938375655,2.4958368625713896,2.8431294687350688,3.0588567446875596,"[0.6612496874889527, 0.47311564444907184, -0.5821601478745361]","[0.06678300350904465, -1.293239712715149, 3.891230583190918]","[(0.06678300350904465, -1.293239712715149, 3.891230583190918), (0.06780538707971573, -1.3347673416137695, 3.903554916381836), (0.06813899427652359, -1.3354063034057617, 3.904160976409912), (0.06805556267499924, -1.3358571529388428, 3.9042787551879883), (0.04472663998603821, -1.3348801136016846, 3.8849709033966064), (0.04518153518438339, -1.335870385169983, 3.884185791015625), (0.045041002333164215, -1.337332010269165, 3.8852946758270264), (0.042555198073387146, -1.345766305923462, 4.018242359161377), (-0.06459090858697891, -1.352635383605957, 3.9208197593688965), (0.05366112291812897, -1.277828574180603, 3.9354286193847656), (0.023123614490032196, -1.2789652347564697, 3.9089608192443848), (0.10289771109819412, -1.1955785751342773, 4.11660623550415), (-0.208192378282547, -1.2002863883972168, 4.002910137176514), (0.23052769899368286, -1.00739586353302, 4.171278953552246), (-0.24539923667907715, -0.9587262272834778, 4.049941539764404), (0.36949995160102844, -0.8116089701652527, 4.093064785003662), (-0.23130673170089722, -0.7331632971763611, 3.9954922199249268), (0.40987783670425415, -0.7386125326156616, 4.0794997215271), (-0.22492030262947083, -0.6506650447845459, 3.972879409790039), (0.4023694694042206, -0.7326962947845459, 4.038601875305176), (-0.1987484097480774, -0.6538800001144409, 3.9380087852478027), (0.3694557547569275, -0.7927224040031433, 4.077358722686768), (-0.21386626362800598, -0.7160679697990417, 3.981654644012451), (0.03925861418247223, -0.7607928514480591, 4.2952985763549805), (-0.17170728743076324, -0.7627072334289551, 4.266209602355957), (-0.013516616076231003, -0.33999115228652954, 4.307178974151611), (-0.1178281307220459, -0.3628327250480652, 4.313465118408203), (0.008067287504673004, 0.01904851198196411, 4.399187088012695), (-0.08852934837341309, -0.024234235286712646, 4.468950271606445), (0.014617681503295898, 0.06443405151367188, 4.399486064910889), (-0.08675001561641693, 0.020620226860046387, 4.474955081939697), (0.049414053559303284, 0.11923569440841675, 4.285520553588867), (-0.09067650139331818, 0.0983923077583313, 4.355470657348633)]",0.9672090248628096
41,41,left,"(0.3696650266647339, -0.8052167296409607, 4.048520088195801)","[0.8336193167759653, 0.0, 4.34029772981147]","[0.9291822143986546, 0.0, 3.995104478667969]","[0.9449400897577568, 0.0, 3.7142220881978734]","[0.8772825626205737, -1.1102230246251565e-16, 4.387975218450455]","[0.8336193167759653, 0.0, 4.34029772981147]","[1.849792279342367, 0.0, 2.240889177096151]","[0.4763175786149565, 0.8266738579589044, 0.29955282817848]",0.6066241421433519,0.628915910726766,1.1053522712170145,1.582592128508991,"[0.56978412555876, 0.8199921651056451, -0.05439576662384411]",0.3782389375485297,0.7253959499325786,1.203171367760459,1.630220522148799,"[0.550743189549333, 0.7708792861220132, -0.32004228688259734]",0.3254376607776508,0.8540879872505716,1.2913785769643868,1.6624077507387298,"[0.502301350216644, 0.7967838419019295, 0.33590007867599164]",0.666808371313797,0.6840533636113412,1.1561502028786033,1.6370126507089136,1.9598476413413495,2.524760304681992,2.864424547281276,3.070764806077708,"[0.6551055779880554, 0.4724480576180938, -0.5896011486944597]","[0.06655228137969971, -1.286034345626831, 3.8458218574523926]","[(0.06655228137969971, -1.286034345626831, 3.8458218574523926), (0.06793317198753357, -1.32771897315979, 3.858354091644287), (0.068243607878685, -1.328349232673645, 3.8589582443237305), (0.0681731104850769, -1.3287839889526367, 3.8590784072875977), (0.04434423893690109, -1.3279423713684082, 3.8397891521453857), (0.04479237645864487, -1.3289461135864258, 3.8390095233917236), (0.044678062200546265, -1.3303935527801514, 3.840134382247925), (0.04339476674795151, -1.3387887477874756, 3.9744198322296143), (-0.0653754472732544, -1.3461434841156006, 3.8772406578063965), (0.053881265223026276, -1.2704668045043945, 3.890418291091919), (0.022595800459384918, -1.2716867923736572, 3.8639285564422607), (0.1035337895154953, -1.188213586807251, 4.07392692565918), (-0.20847353339195251, -1.1923788785934448, 3.9606268405914307), (0.2304893583059311, -1.0000219345092773, 4.129396438598633), (-0.2457413375377655, -0.9503672122955322, 4.006632328033447), (0.3696650266647339, -0.8052167296409607, 4.048520088195801), (-0.23101340234279633, -0.7248817682266235, 3.9499804973602295), (0.4095669388771057, -0.732469916343689, 4.034197807312012), (-0.2248062789440155, -0.642334520816803, 3.926811695098877), (0.40250706672668457, -0.727242648601532, 3.992924690246582), (-0.19807714223861694, -0.6458013653755188, 3.891935348510742), (0.36965882778167725, -0.7868039608001709, 4.032671928405762), (-0.21336998045444489, -0.7079049348831177, 3.936053991317749), (0.03674799203872681, -0.7522894144058228, 4.249780178070068), (-0.17418448626995087, -0.7542479634284973, 4.220712661743164), (-0.013942010700702667, -0.3315165936946869, 4.261146545410156), (-0.11663157492876053, -0.35341817140579224, 4.26878547668457), (0.00772586464881897, 0.0307500958442688, 4.35080099105835), (-0.0872916579246521, -0.012750804424285889, 4.42478084564209), (0.014367662370204926, 0.07612055540084839, 4.350604057312012), (-0.08567443490028381, 0.03215223550796509, 4.430397033691406), (0.05035717040300369, 0.1282711625099182, 4.235849380493164), (-0.0909961462020874, 0.10870623588562012, 4.310345649719238)]",0.9681969953305793
42,42,left,"(0.36817002296447754, -0.8078952431678772, 4.062137603759766)","[0.8365703204015322, 0.0, 4.3681365564759975]","[0.9303321088049057, 0.0, 4.013968430913102]","[0.9509423250025261, 1.1102230246251565e-16, 3.719709499910122]","[0.8805289627320179, 0.0, 4.417535656261693]","[0.8365703204015322, 0.0, 4.3681365564759975]","[1.8641441861110508, 0.0, 2.2206541476852486]","[0.47663896547903545, 0.8221052698428709, 0.3113811521008542]",0.6337981530891438,0.6395111939332124,1.1126525613783662,1.5925089004397082,"[0.5704830201887509, 0.8198534371621807, -0.04888215676174042]",0.39060702146881754,0.7220139543399232,1.2015657244997455,1.6319835525268287,"[0.5532488437254323, 0.7669669741866405, -0.3250805706643529]",0.33043554299459366,0.8561695280742845,1.2950151072543616,1.6675769086744903,"[0.5020439341028851, 0.7916303878820387, 0.3482430433077319]",0.6954326723901422,0.6967711041431753,1.1650226086019295,1.6482551871581272,1.9846125826191663,2.5494798980039817,2.8886846802012505,3.0939678935051003,"[0.6546488868411723, 0.4677446074525653, -0.5938432597551812]","[0.065528005361557, -1.2851057052612305, 3.8522098064422607]","[(0.065528005361557, -1.2851057052612305, 3.8522098064422607), (0.0667153149843216, -1.3266311883926392, 3.864788055419922), (0.06705397367477417, -1.3272591829299927, 3.8654229640960693), (0.06696178019046783, -1.327688217163086, 3.865553855895996), (0.04329250752925873, -1.3266313076019287, 3.8461596965789795), (0.04374600201845169, -1.327669382095337, 3.845384359359741), (0.04363837093114853, -1.3291038274765015, 3.846529245376587), (0.04189060628414154, -1.3379192352294922, 3.9817981719970703), (-0.06639105081558228, -1.3444652557373047, 3.885140895843506), (0.05278594046831131, -1.2697441577911377, 3.8971471786499023), (0.021610170602798462, -1.270706295967102, 3.8706564903259277), (0.10256536304950714, -1.1896014213562012, 4.084896087646484), (-0.20926706492900848, -1.1924421787261963, 3.9746832847595215), (0.22903236746788025, -1.0007812976837158, 4.143892765045166), (-0.24648964405059814, -0.9489980340003967, 4.019234657287598), (0.36817002296447754, -0.8078952431678772, 4.062137603759766), (-0.23176954686641693, -0.7256319522857666, 3.9637622833251953), (0.40773168206214905, -0.7359681725502014, 4.047847270965576), (-0.22552043199539185, -0.6436265110969543, 3.9404549598693848), (0.4006870985031128, -0.7309241890907288, 4.005079746246338), (-0.19906756281852722, -0.6477195024490356, 3.9060447216033936), (0.36811909079551697, -0.7899066805839539, 4.0458831787109375), (-0.21408982574939728, -0.7092475891113281, 3.9500129222869873), (0.03614430874586105, -0.7566244006156921, 4.264623165130615), (-0.1747906655073166, -0.7585605978965759, 4.235842704772949), (-0.014182396233081818, -0.3359087109565735, 4.274598121643066), (-0.11614538729190826, -0.3576476573944092, 4.281195640563965), (0.01010940968990326, 0.026649951934814453, 4.360828399658203), (-0.08587787300348282, -0.014661908149719238, 4.430234909057617), (0.017150163650512695, 0.07203435897827148, 4.359957218170166), (-0.08391661942005157, 0.03050863742828369, 4.4347147941589355), (0.052634336054325104, 0.12369495630264282, 4.243284702301025), (-0.08846072852611542, 0.10568004846572876, 4.310847759246826)]",0.9683037400245667
43,43,left,"(0.3671918213367462, -0.8093793392181396, 4.070311069488525)","[0.8329248814469117, 0.0, 4.371983727355838]","[0.9320167523089338, 0.0, 4.020747441025011]","[0.948613829312738, 0.0, 3.723503354807897]","[0.8775929879997588, 1.1102230246251565e-16, 4.421570830412083]","[0.8329248814469117, 0.0, 4.371983727355838]","[1.8538645166035677, 0.0, 2.2651740242680045]","[0.4745937196233373, 0.824777934156003, 0.30741203721299076]",0.6362256884072282,0.6372271770401446,1.1097273299849253,1.5900041883911764,"[0.5715579114317112, 0.8190275239502088, -0.050154450368938105]",0.3961609734567769,0.7221500245604652,1.2023194658656982,1.6339402711040192,"[0.5510126335319844, 0.7670474029379706, -0.32866907267685175]",0.32757001786693746,0.852187782330095,1.2914974343473076,1.6647474592737421,"[0.5007332819661383, 0.7940482885883914, 0.34460629089044]",0.6981196719876572,0.6954441227225439,1.1629868932150438,1.646586979119744,1.9435178924720895,2.5088194703486466,2.8510621353591974,3.060700972809603,"[0.6570203397714506, 0.4730939320186389, -0.5869466795320945]","[0.06557401269674301, -1.2876760959625244, 3.862736701965332]","[(0.06557401269674301, -1.2876760959625244, 3.862736701965332), (0.06711622327566147, -1.3296380043029785, 3.875548839569092), (0.06747748702764511, -1.3302412033081055, 3.8761749267578125), (0.06737256795167923, -1.3306727409362793, 3.8762736320495605), (0.043511539697647095, -1.3292458057403564, 3.85604190826416), (0.04396655410528183, -1.330284833908081, 3.855276346206665), (0.04385582357645035, -1.3317046165466309, 3.8563735485076904), (0.039492808282375336, -1.341001272201538, 3.9918668270111084), (-0.06698042154312134, -1.3459208011627197, 3.8915154933929443), (0.05326240509748459, -1.2721248865127563, 3.907360315322876), (0.02185312658548355, -1.2725882530212402, 3.879794120788574), (0.10124567896127701, -1.190473198890686, 4.0936479568481445), (-0.2096312940120697, -1.1922905445098877, 3.976693630218506), (0.2291470766067505, -1.00154709815979, 4.152652263641357), (-0.24626478552818298, -0.94828200340271, 4.022708415985107), (0.3671918213367462, -0.8093793392181396, 4.070311069488525), (-0.2322385609149933, -0.7246038913726807, 3.969738006591797), (0.40634575486183167, -0.7374058961868286, 4.05543851852417), (-0.2268272042274475, -0.6419950127601624, 3.946791172027588), (0.39895009994506836, -0.7329899072647095, 4.012849807739258), (-0.20111733675003052, -0.6465350389480591, 3.9118590354919434), (0.3669782280921936, -0.7916398048400879, 4.053937911987305), (-0.21496820449829102, -0.7082595825195312, 3.9558775424957275), (0.036610908806324005, -0.7564234137535095, 4.26515531539917), (-0.1740005761384964, -0.7583358287811279, 4.235265731811523), (-0.014067407697439194, -0.33576858043670654, 4.273421287536621), (-0.11453067511320114, -0.3573681116104126, 4.277618408203125), (0.01018117368221283, 0.027580976486206055, 4.356653690338135), (-0.08583308756351471, -0.012717783451080322, 4.424941062927246), (0.01725395768880844, 0.072989821434021, 4.355393886566162), (-0.08397959172725677, 0.03260082006454468, 4.429037094116211), (0.05400603264570236, 0.12382322549819946, 4.239147663116455), (-0.08640003949403763, 0.10598617792129517, 4.3036651611328125)]",0.9683365009047769
44,44,left,"(0.366282194852829, -0.8148566484451294, 4.086845397949219)","[0.8331205646717212, 0.0, 4.374727709592593]","[0.9381354340229008, 0.0, 4.031524579667093]","[0.9514225361893346, 0.0, 3.7330925609309307]","[0.8772600849212281, 0.0, 4.42164653347311]","[0.8331205646717212, 0.0, 4.374727709592593]","[1.9056360633969682, 0.0, 2.3873457286448043]","[0.4752768112855515, 0.8295857722193597, 0.2930859928168639]",0.6388817167904739,0.6382572740861333,1.110399399190989,1.590920732712731,"[0.5735569747090196, 0.817284369643524, -0.055485636871398306]",0.40771438489038364,0.7258570374751611,1.2070102819449908,1.6405436874197337,"[0.5500834862710343, 0.7660370586721376, -0.33255884121888113]",0.3290982443590646,0.8495059345657451,1.2907763015248306,1.666245769808076,"[0.5017353665308153, 0.8001175924127781, 0.32874528176654927]",0.6980700557839968,0.6951612264099475,1.1626775445208657,1.6462895786092022,1.8852358162808456,2.452083311632076,2.8101871388983675,3.039397008913048,"[0.6801867619871601, 0.47854682972675605, -0.5552827213014047]","[0.0653681829571724, -1.2947243452072144, 3.889681577682495]","[(0.0653681829571724, -1.2947243452072144, 3.889681577682495), (0.06668756157159805, -1.3365728855133057, 3.9017016887664795), (0.0670560672879219, -1.3371496200561523, 3.9023234844207764), (0.06695044785737991, -1.3375749588012695, 3.9024205207824707), (0.04319334775209427, -1.3358415365219116, 3.8815834522247314), (0.043654993176460266, -1.3368878364562988, 3.8808186054229736), (0.043539173901081085, -1.338287115097046, 3.8818979263305664), (0.03669460862874985, -1.347799301147461, 4.014439582824707), (-0.06719250231981277, -1.351363182067871, 3.911909818649292), (0.05314186215400696, -1.2791388034820557, 3.9329075813293457), (0.021657854318618774, -1.2791643142700195, 3.9046895503997803), (0.09854922443628311, -1.1963601112365723, 4.112745761871338), (-0.21059924364089966, -1.196433424949646, 3.995244264602661), (0.22831380367279053, -1.0069891214370728, 4.170255661010742), (-0.2463672161102295, -0.9507550597190857, 4.041286945343018), (0.366282194852829, -0.8148566484451294, 4.086845397949219), (-0.23213410377502441, -0.7267645001411438, 3.989112138748169), (0.4052864909172058, -0.7426788806915283, 4.071637153625488), (-0.2267475724220276, -0.6433663368225098, 3.967217206954956), (0.3977745771408081, -0.738491952419281, 4.029551029205322), (-0.2011132836341858, -0.6479122042655945, 3.9320554733276367), (0.3660142719745636, -0.7972173094749451, 4.070554733276367), (-0.21490082144737244, -0.7102802991867065, 3.9753811359405518), (0.03671634942293167, -0.7588052153587341, 4.279930114746094), (-0.1737608015537262, -0.7606234550476074, 4.2504563331604), (-0.014360330998897552, -0.33868467807769775, 4.288638114929199), (-0.11454261839389801, -0.35969802737236023, 4.293095588684082), (0.010860666632652283, 0.025067269802093506, 4.374691486358643), (-0.08526439219713211, -0.015256345272064209, 4.441108703613281), (0.017885126173496246, 0.07050031423568726, 4.373903751373291), (-0.08339401334524155, 0.030017554759979248, 4.444923400878906), (0.05352236330509186, 0.12105679512023926, 4.257363319396973), (-0.08672324568033218, 0.10315996408462524, 4.320725440979004)]",0.9684589577443672
